input_len,output_len,aug,loss,bottleneck_size,bottleneck_activation,model_type,kernel_size,optimizer,learning_rate,num,line,smape,mase*
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,47,False,13.235731800588901,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,48,False,13.26987692122021,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,49,False,13.274240457279761,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,50,False,13.265184851717203,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,51,False,13.262385980531116,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,52,False,13.257923068290713,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,53,False,13.264763947424235,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,54,False,13.257172210526344,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,55,False,13.25977177362256,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,56,False,13.246073269456847,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,57,False,13.257723634002817,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,58,False,13.27577540867016,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,59,False,13.252020718002377,227007529043402.25
12,16,0.95,mae,700,relu,conv4,5,adam,0.001,,False,13.246478398502784,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,0,False,13.268195881445738,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,1,False,13.284713660364163,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,2,False,13.26700129415418,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,3,False,13.258874722462092,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,4,False,13.231752369186918,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,5,False,13.254826642097424,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,6,False,13.227148630477265,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,7,False,13.243859971239166,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,8,False,13.260199087340197,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,9,False,13.238832136042825,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,10,False,13.229347421409026,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,11,False,13.270976298221083,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,12,False,13.234126015743357,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,13,False,13.255399092534802,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,14,False,13.2657064150039,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,15,False,13.274150473336105,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,16,False,13.2736766743658,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,17,False,13.240720513676903,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,18,False,13.259606390958588,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,19,False,13.23200557812442,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,20,False,13.258383380181158,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,21,False,13.2754195274619,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,22,False,13.251911162020127,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,23,False,13.271592039758335,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,24,False,13.256670554881508,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,25,False,13.257658204130086,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,26,False,13.257949964137682,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,27,False,13.281427801600483,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,28,False,13.268918089190997,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,29,False,13.247572459283344,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,30,False,13.278048709501062,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,31,False,13.272173799399704,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,32,False,13.281997691609522,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,33,False,13.244741190529757,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,34,False,13.254230550955368,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,35,False,13.260186854575759,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,36,False,13.25002964972107,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,37,False,13.26384489629163,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,38,False,13.249013807978866,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,39,False,13.238067303793406,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,40,False,13.25926564553156,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,41,False,13.24798206672322,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,42,False,13.254686039758644,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,43,False,13.24627356891,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,44,False,13.250789468987437,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,45,False,13.294279648265253,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,46,False,13.253089992901263,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,47,False,13.254151447713662,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,48,False,13.277962632602692,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,49,False,13.260394705988434,227007529043402.25
12,18,0.95,mae,700,relu,conv4,5,adam,0.001,50,False,13.280115823922829,227007529043402.25
